ds,method,split_number,normalized
29_yahoo,ElasticNet,9,0.9857464842961076
29_yahoo,KNN,0,0.9947161252121336
29_yahoo,KNN,1,0.9923241459911901
29_yahoo,KNN,2,0.9954354884346748
29_yahoo,KNN,3,0.9929814413973723
29_yahoo,KNN,4,0.9958266834373224
29_yahoo,KNN,5,0.9952781923979106
29_yahoo,KNN,6,0.9933213233540539
29_yahoo,KNN,7,0.9959704731386485
29_yahoo,KNN,8,0.9906431590712532
29_yahoo,KNN,9,0.9949451267537468
29_yahoo,RandomForest,0,0.9983073055684761
29_yahoo,RandomForest,1,0.9987625564441359
29_yahoo,RandomForest,2,0.9990781190336863
29_yahoo,RandomForest,3,0.9986546666272555
29_yahoo,RandomForest,4,0.9985300195899376
29_yahoo,RandomForest,5,0.9971361857834667
29_yahoo,RandomForest,6,0.9981885027389297
29_yahoo,RandomForest,7,0.9985118219895547
29_yahoo,RandomForest,8,0.9994300324792498
29_yahoo,RandomForest,9,0.9988867548738302
29_yahoo,SVR,0,0.8629198687556192
29_yahoo,SVR,1,0.8712134880572636
29_yahoo,SVR,2,0.8702989711084835
29_yahoo,SVR,3,0.8618908369216045
29_yahoo,SVR,4,0.8762045947431122
29_yahoo,SVR,5,0.8614046308175698
29_yahoo,SVR,6,0.8669038944392661
29_yahoo,SVR,7,0.8677220491437785
29_yahoo,SVR,8,0.8789629285423171
29_yahoo,SVR,9,0.8690881602116927
29_yahoo,MLP,0,0.0
29_yahoo,MLP,1,0.0
29_yahoo,MLP,2,0.0
29_yahoo,MLP,3,0.0
29_yahoo,MLP,4,0.0
29_yahoo,MLP,5,0.0
29_yahoo,MLP,6,0.0
29_yahoo,MLP,7,0.0
29_yahoo,MLP,8,0.0
29_yahoo,MLP,9,0.0
29_yahoo,XGBoost,0,0.9979908863611898
29_yahoo,XGBoost,1,0.9983398047296149
29_yahoo,XGBoost,2,0.9991726772048071
29_yahoo,XGBoost,3,0.9968016113147031
29_yahoo,XGBoost,4,0.9982864294783875
29_yahoo,XGBoost,5,0.996611461389651
29_yahoo,XGBoost,6,0.9975957860174255
29_yahoo,XGBoost,7,0.9969415095733312
29_yahoo,XGBoost,8,0.9996013060516784
29_yahoo,XGBoost,9,0.9985006013060854
29_yahoo,LightGBM,0,0.9981541808171328
29_yahoo,LightGBM,1,0.9970326597066743
29_yahoo,LightGBM,2,0.9992600026464383
29_yahoo,LightGBM,3,0.997367482660965
29_yahoo,LightGBM,4,0.9991239923166617
29_yahoo,LightGBM,5,0.9958830269656477
29_yahoo,LightGBM,6,0.9985711309774261
29_yahoo,LightGBM,7,0.9972204706758057
29_yahoo,LightGBM,8,1.0
29_yahoo,LightGBM,9,0.9978854943948049
29_yahoo,CatBoost,0,0.9985067429078567
29_yahoo,CatBoost,1,0.9985045411076044
29_yahoo,CatBoost,2,0.9995261389202592
29_yahoo,CatBoost,3,0.9981391705892134
29_yahoo,CatBoost,4,0.9989967304823013
29_yahoo,CatBoost,5,0.997424922860577
29_yahoo,CatBoost,6,0.9984320316903658
29_yahoo,CatBoost,7,0.9979030234609633
29_yahoo,CatBoost,8,0.999851704293134
29_yahoo,CatBoost,9,0.9991877596843872
29_yahoo,TabPFNReg,0,0.9997974373762637
29_yahoo,TabPFNReg,1,0.9997381403378518
29_yahoo,TabPFNReg,2,1.0
29_yahoo,TabPFNReg,3,1.0
29_yahoo,TabPFNReg,4,1.0
29_yahoo,TabPFNReg,5,0.9999657919003382
29_yahoo,TabPFNReg,6,0.9996810524604727
29_yahoo,TabPFNReg,7,1.0
29_yahoo,TabPFNReg,8,0.9998304438378174
29_yahoo,TabPFNReg,9,0.9999121473300459
30_netflix,Linear,0,1.0
30_netflix,Linear,1,1.0
30_netflix,Linear,2,0.9994713445375938
30_netflix,Linear,3,1.0
30_netflix,Linear,4,0.9995746708640243
30_netflix,Linear,5,0.9977084704800893
30_netflix,Linear,6,1.0
30_netflix,Linear,7,0.9993962798135559
30_netflix,Linear,8,1.0
30_netflix,Linear,9,0.9999825934401392
30_netflix,Ridge,0,0.9988060001772983
30_netflix,Ridge,1,0.997134843350934
30_netflix,Ridge,2,0.9896069154688932
30_netflix,Ridge,3,0.9986429879471832
30_netflix,Ridge,4,0.9959151556371044
30_netflix,Ridge,5,0.9916258697771225
30_netflix,Ridge,6,0.9982994192137039
30_netflix,Ridge,7,0.9919287180269767
30_netflix,Ridge,8,0.990207945729329
30_netflix,Ridge,9,0.9912788499301793
30_netflix,Lasso,0,0.9937789460176388
30_netflix,Lasso,1,0.9929202582465296
30_netflix,Lasso,2,0.982237885809802
30_netflix,Lasso,3,0.9936096082178
30_netflix,Lasso,4,0.9912631459900456
30_netflix,Lasso,5,0.9863943795624692
30_netflix,Lasso,6,0.9932198419007583
30_netflix,Lasso,7,0.9856535730659194
30_netflix,Lasso,8,0.9819697713939458
30_netflix,Lasso,9,0.9863181535222596
30_netflix,ElasticNet,0,0.8588587049838932
30_netflix,ElasticNet,1,0.871049473619897
30_netflix,ElasticNet,2,0.8548642322808295
30_netflix,ElasticNet,3,0.8796209101103162
30_netflix,ElasticNet,4,0.8628105619866535
30_netflix,ElasticNet,5,0.8660562270116555
30_netflix,ElasticNet,6,0.8633192668078749
30_netflix,ElasticNet,7,0.8347167234825734
30_netflix,ElasticNet,8,0.8634732925989168
30_netflix,ElasticNet,9,0.8642813524871394
30_netflix,KNN,0,0.9513973208382862
30_netflix,KNN,1,0.9611399423508139
30_netflix,KNN,2,0.9596449243787883
30_netflix,KNN,3,0.9602386129829174
30_netflix,KNN,4,0.9554813439589257
30_netflix,KNN,5,0.9474077493202523
30_netflix,KNN,6,0.9715590577020884
30_netflix,KNN,7,0.9285034602559548
30_netflix,KNN,8,0.9526644475920508
30_netflix,KNN,9,0.9424387098354224
30_netflix,RandomForest,0,0.9920956083737023
30_netflix,RandomForest,1,0.9853339005331099
30_netflix,RandomForest,2,0.984700724034286
30_netflix,RandomForest,3,0.9893795627117906
30_netflix,RandomForest,4,0.9893842374741549
30_netflix,RandomForest,5,0.9853972086963904
30_netflix,RandomForest,6,0.9993722818952037
30_netflix,RandomForest,7,0.9812100073575966
30_netflix,RandomForest,8,0.9820348713572228
30_netflix,RandomForest,9,0.983987369607797
30_netflix,SVR,0,0.7296222054723438
30_netflix,SVR,1,0.615186889809938
30_netflix,SVR,2,0.7353386495438936
30_netflix,SVR,3,0.663183110351631
30_netflix,SVR,4,0.6979913145772801
30_netflix,SVR,5,0.7186901107347268
30_netflix,SVR,6,0.6596048427950951
30_netflix,SVR,7,0.5812856473877576
30_netflix,SVR,8,0.7070496393126129
30_netflix,SVR,9,0.6822702364613141
30_netflix,MLP,0,0.0
30_netflix,MLP,1,0.0
30_netflix,MLP,2,0.0
30_netflix,MLP,3,0.0
30_netflix,MLP,4,0.0
30_netflix,MLP,5,0.0
30_netflix,MLP,6,0.0
30_netflix,MLP,7,0.0
30_netflix,MLP,8,0.0
30_netflix,MLP,9,0.0
30_netflix,XGBoost,0,0.9819261010819075
30_netflix,XGBoost,1,0.9845318117679247
30_netflix,XGBoost,2,0.9794803289459101
30_netflix,XGBoost,3,0.9896647944255361
30_netflix,XGBoost,4,0.9866198471242973
30_netflix,XGBoost,5,0.9813035676120868
30_netflix,XGBoost,6,0.9963689181500924
30_netflix,XGBoost,7,0.9774085387744597
30_netflix,XGBoost,8,0.9750195721904604
30_netflix,XGBoost,9,0.9790578122717564
30_netflix,LightGBM,0,0.9871224811071982
30_netflix,LightGBM,1,0.9783778540944189
30_netflix,LightGBM,2,0.9859268555859909
30_netflix,LightGBM,3,0.9839917026226903
30_netflix,LightGBM,4,0.9799623722820339
30_netflix,LightGBM,5,0.9834094142684532
30_netflix,LightGBM,6,0.9975701093328275
30_netflix,LightGBM,7,0.9736263367023184
30_netflix,LightGBM,8,0.9848443231498027
30_netflix,LightGBM,9,0.9742965167834565
30_netflix,CatBoost,0,0.9937186353957491
30_netflix,CatBoost,1,0.9813840100142144
30_netflix,CatBoost,2,0.9858329078062938
30_netflix,CatBoost,3,0.9919149172077502
30_netflix,CatBoost,4,0.9801345736135929
30_netflix,CatBoost,5,0.9828529003952521
30_netflix,CatBoost,6,0.9956602755747826
30_netflix,CatBoost,7,0.976827798288056
30_netflix,CatBoost,8,0.9741330776087228
30_netflix,CatBoost,9,0.9818993177432918
30_netflix,TabPFNReg,0,0.9999324717300813
30_netflix,TabPFNReg,1,0.998822593988933
30_netflix,TabPFNReg,2,1.0
30_netflix,TabPFNReg,3,0.9955685209265698
30_netflix,TabPFNReg,4,1.0
30_netflix,TabPFNReg,5,1.0
30_netflix,TabPFNReg,6,0.9987040399507452
30_netflix,TabPFNReg,7,1.0
30_netflix,TabPFNReg,8,0.9988968497023454
30_netflix,TabPFNReg,9,1.0
